Timestamp,City,Temperature,Humidity,Wind_Speed,PM25,AOD
2024-12-04 14:00:00,Delhi,21.2,43,8.1,32.0,0.12
2024-12-04 14:00:00,Kolkata,21.8,80,4.2,203.5,0.56
2024-12-04 15:00:00,Delhi,20.3,44,7.4,34.3,0.12
2024-12-04 15:00:00,Hyderabad,25.0,78,6.3,28.4,0.36
2024-12-04 15:00:00,Mumbai,28.1,79,5.3,55.2,0.59
2024-12-04 15:00:00,Lucknow,20.6,58,12.5,30.3,0.12
2024-12-04 15:00:00,Kolkata,21.4,80,3.0,224.4,0.57
2024-12-04 15:00:00,Patna,18.6,76,7.8,58.3,0.26
2024-12-04 15:00:00,Ahmedabad,27.7,44,8.6,31.3,0.33
2024-12-04 15:00:00,Kanpur,21.0,58,12.3,25.0,0.1
2024-12-04 15:00:00,Chennai,25.6,91,7.2,9.0,0.15
2024-12-04 15:00:00,Bengaluru,21.4,90,9.6,25.8,0.35
2024-12-04 16:00:00,Mumbai,27.9,83,3.0,51.1,0.6
2024-12-04 16:00:00,Hyderabad,24.5,80,6.5,29.0,0.37
2024-12-04 16:00:00,Delhi,19.5,45,7.1,36.7,0.12
2024-12-04 16:00:00,Bengaluru,21.0,92,9.1,23.1,0.33
2024-12-04 16:00:00,Chennai,25.5,94,8.2,8.9,0.15
2024-12-04 16:00:00,Lucknow,19.8,61,11.9,30.0,0.12
2024-12-04 16:00:00,Ahmedabad,26.6,45,9.1,30.0,0.32
2024-12-04 16:00:00,Kanpur,20.0,62,12.3,25.1,0.11
2024-12-04 16:00:00,Kolkata,20.9,81,4.7,240.3,0.56
2024-12-04 16:00:00,Patna,18.0,77,7.6,58.1,0.24
2024-12-04 17:00:00,Hyderabad,23.9,83,8.6,28.3,0.42
2024-12-04 17:00:00,Lucknow,18.9,65,11.2,29.6,0.13
2024-12-04 17:00:00,Delhi,18.8,46,6.9,37.6,0.12
2024-12-04 17:00:00,Kanpur,19.2,65,11.9,25.1,0.11
2024-12-04 17:00:00,Patna,17.5,77,8.1,56.2,0.23
2024-12-04 17:00:00,Bengaluru,20.8,93,9.4,19.7,0.31
2024-12-04 17:00:00,Mumbai,27.6,85,5.7,48.2,0.56
2024-12-04 17:00:00,Chennai,25.1,95,1.2,9.1,0.12
2024-12-04 17:00:00,Kolkata,20.5,81,4.6,245.9,0.54
2024-12-04 17:00:00,Ahmedabad,25.8,45,9.2,29.3,0.31
2024-12-04 18:00:00,Hyderabad,23.1,88,8.7,27.4,0.48
2024-12-04 18:00:00,Mumbai,28.0,78,5.2,44.2,0.52
2024-12-04 18:00:00,Bengaluru,20.3,95,9.0,18.3,0.28
2024-12-04 18:00:00,Kanpur,18.5,69,11.9,24.7,0.12
2024-12-04 18:00:00,Lucknow,18.0,69,11.4,28.3,0.13
2024-12-04 18:00:00,Chennai,24.8,95,4.6,9.5,0.11
2024-12-04 18:00:00,Delhi,17.9,48,6.6,35.7,0.12
2024-12-04 18:00:00,Patna,17.0,78,8.3,52.6,0.22
2024-12-04 18:00:00,Kolkata,20.0,83,4.7,238.0,0.51
2024-12-04 18:00:00,Ahmedabad,25.2,42,8.1,28.3,0.32
2024-12-04 19:00:00,Kolkata,19.4,84,4.5,231.4,0.5
2024-12-04 19:00:00,Patna,16.5,80,8.3,49.0,0.22
2024-12-04 19:00:00,Mumbai,27.5,78,1.9,39.1,0.5
2024-12-04 19:00:00,Delhi,17.0,50,6.6,32.6,0.12
2024-12-04 19:00:00,Hyderabad,22.5,93,8.7,27.4,0.48
2024-12-04 19:00:00,Bengaluru,20.2,95,8.1,15.2,0.24
2024-12-04 19:00:00,Kanpur,17.9,71,11.9,25.1,0.13
2024-12-04 19:00:00,Ahmedabad,24.0,47,9.1,27.0,0.32
2024-12-04 19:00:00,Chennai,24.4,97,5.9,10.0,0.11
2024-12-04 19:00:00,Lucknow,17.2,73,11.5,28.3,0.13
2024-12-04 20:00:00,Mumbai,26.8,85,10.4,33.4,0.47
2024-12-04 20:00:00,Kolkata,18.9,85,4.5,229.6,0.5
2024-12-04 20:00:00,Bengaluru,19.9,97,8.6,12.3,0.2
2024-12-04 20:00:00,Patna,16.2,81,8.8,46.2,0.23
2024-12-04 20:00:00,Delhi,16.1,53,7.3,30.6,0.11
2024-12-04 20:00:00,Lucknow,16.6,75,11.7,29.6,0.13
2024-12-04 20:00:00,Hyderabad,22.0,96,7.2,27.4,0.47
2024-12-04 20:00:00,Kanpur,17.2,74,11.7,26.9,0.13
2024-12-04 20:00:00,Chennai,24.0,98,7.3,9.4,0.12
2024-12-04 20:00:00,Ahmedabad,23.2,49,9.5,26.5,0.32
2024-12-04 21:00:00,Bengaluru,19.9,98,8.0,10.0,0.17
2024-12-04 21:00:00,Delhi,15.2,58,7.3,29.6,0.11
2024-12-04 21:00:00,Mumbai,26.5,85,6.9,28.9,0.47
2024-12-04 21:00:00,Kanpur,16.6,75,11.0,29.0,0.12
2024-12-04 21:00:00,Hyderabad,22.1,95,7.1,25.3,0.47
2024-12-04 21:00:00,Kolkata,18.4,86,4.7,231.0,0.51
2024-12-04 21:00:00,Lucknow,16.0,77,11.7,31.1,0.12
2024-12-04 21:00:00,Patna,15.9,81,8.7,44.1,0.23
2024-12-04 21:00:00,Chennai,24.0,97,8.2,8.7,0.13
2024-12-04 21:00:00,Ahmedabad,23.0,47,10.8,26.7,0.33
2024-12-04 22:00:00,Ahmedabad,22.7,46,11.1,26.7,0.33
2024-12-04 22:00:00,Mumbai,26.2,88,4.8,26.7,0.46
2024-12-04 22:00:00,Kanpur,16.1,74,10.3,31.0,0.12
2024-12-04 22:00:00,Patna,15.4,82,8.6,42.7,0.23
2024-12-04 22:00:00,Delhi,14.6,61,7.5,29.5,0.11
2024-12-04 22:00:00,Kolkata,17.6,89,4.5,232.8,0.53
2024-12-04 22:00:00,Hyderabad,22.1,94,6.2,24.7,0.45
2024-12-04 22:00:00,Bengaluru,19.9,98,9.9,9.4,0.15
2024-12-04 22:00:00,Chennai,23.8,97,7.4,8.3,0.12
2024-12-04 22:00:00,Lucknow,15.6,75,11.6,32.4,0.12
2024-12-04 23:00:00,Kolkata,17.2,91,4.8,233.8,0.55
2024-12-04 23:00:00,Kanpur,15.8,73,9.6,32.7,0.12
2024-12-04 23:00:00,Lucknow,15.2,72,10.7,33.3,0.12
2024-12-04 23:00:00,Mumbai,26.0,89,3.2,26.4,0.46
2024-12-04 23:00:00,Chennai,23.7,97,6.5,7.4,0.11
2024-12-04 23:00:00,Patna,15.1,82,8.7,41.7,0.23
2024-12-04 23:00:00,Bengaluru,20.1,97,9.9,9.0,0.13
2024-12-04 23:00:00,Hyderabad,21.9,95,6.7,24.6,0.42
2024-12-04 23:00:00,Delhi,14.1,64,7.6,30.4,0.1
2024-12-04 23:00:00,Ahmedabad,22.4,46,10.8,25.8,0.33
2024-12-05 00:00:00,Mumbai,25.8,91,3.4,26.1,0.41
2024-12-05 00:00:00,Kanpur,15.2,73,9.1,34.1,0.12
2024-12-05 00:00:00,Chennai,23.8,96,6.8,7.7,0.11
2024-12-05 00:00:00,Hyderabad,21.8,94,6.0,18.9,0.3
2024-12-05 00:00:00,Patna,14.9,81,8.5,40.6,0.25
2024-12-05 00:00:00,Ahmedabad,22.0,46,10.6,23.8,0.36
2024-12-05 00:00:00,Bengaluru,19.9,97,8.8,6.6,0.11
2024-12-05 00:00:00,Lucknow,14.9,70,10.5,33.5,0.12
2024-12-05 00:00:00,Kolkata,16.9,88,5.4,198.8,0.58
2024-12-05 00:00:00,Delhi,13.6,64,7.6,31.7,0.1
2024-12-05 01:00:00,Patna,15.1,87,7.2,42.4,0.23
2024-12-05 01:00:00,Lucknow,14.4,71,10.2,35.9,0.12
2024-12-05 01:00:00,Kolkata,17.5,91,4.2,211.9,0.6
2024-12-05 01:00:00,Kanpur,14.6,76,8.2,36.3,0.13
2024-12-05 01:00:00,Hyderabad,21.1,95,4.7,13.4,0.26
2024-12-05 01:00:00,Chennai,24.0,98,5.7,7.7,0.11
2024-12-05 01:00:00,Delhi,12.0,68,6.5,36.8,0.11
2024-12-05 01:00:00,Ahmedabad,21.2,48,11.1,23.1,0.35
2024-12-05 01:00:00,Mumbai,26.6,78,6.9,27.9,0.42
2024-12-05 01:00:00,Bengaluru,20.0,98,8.0,7.8,0.11
2024-12-05 02:00:00,Kolkata,19.4,78,5.7,199.8,0.61
2024-12-05 02:00:00,Ahmedabad,21.1,48,11.3,23.9,0.34
2024-12-05 02:00:00,Lucknow,14.8,68,10.6,38.5,0.12
2024-12-05 02:00:00,Hyderabad,21.4,95,7.0,11.8,0.21
2024-12-05 02:00:00,Mumbai,26.6,77,7.1,32.8,0.42
2024-12-05 02:00:00,Delhi,11.9,66,7.4,44.7,0.11
2024-12-05 02:00:00,Bengaluru,20.5,94,10.1,7.3,0.11
2024-12-05 02:00:00,Patna,16.2,82,8.9,43.4,0.21
2024-12-05 02:00:00,Chennai,24.8,94,6.7,7.9,0.1
2024-12-05 02:00:00,Kanpur,14.8,73,8.5,38.8,0.14
2024-12-05 03:00:00,Kanpur,16.7,64,6.0,36.9,0.14
2024-12-05 03:00:00,Lucknow,16.8,60,8.8,38.3,0.12
2024-12-05 03:00:00,Hyderabad,21.6,96,3.3,8.2,0.18
2024-12-05 03:00:00,Bengaluru,22.0,85,9.7,5.9,0.1
2024-12-05 03:00:00,Ahmedabad,21.9,46,8.5,24.8,0.33
2024-12-05 03:00:00,Delhi,13.4,59,9.3,48.8,0.12
2024-12-05 03:00:00,Mumbai,28.1,69,5.9,38.1,0.43
2024-12-05 03:00:00,Chennai,25.5,91,7.7,6.2,0.1
2024-12-05 03:00:00,Patna,18.2,75,7.5,41.3,0.19
2024-12-05 03:00:00,Kolkata,21.5,73,3.2,182.1,0.59
2024-12-05 04:00:00,Lucknow,19.6,50,7.8,32.5,0.12
2024-12-05 04:00:00,Delhi,15.9,48,7.7,46.7,0.13
2024-12-05 04:00:00,Mumbai,30.8,57,6.5,42.0,0.44
2024-12-05 04:00:00,Kanpur,19.4,52,6.3,31.9,0.14
2024-12-05 04:00:00,Chennai,26.6,85,7.8,5.1,0.1
2024-12-05 04:00:00,Bengaluru,23.6,76,10.2,5.5,0.1
2024-12-05 04:00:00,Hyderabad,22.5,90,7.9,6.5,0.16
2024-12-05 04:00:00,Patna,20.3,68,7.9,37.8,0.18
2024-12-05 04:00:00,Kolkata,23.9,65,2.3,151.8,0.58
2024-12-05 04:00:00,Ahmedabad,23.8,42,9.0,23.7,0.34
2024-12-05 05:00:00,Patna,22.0,61,8.7,32.4,0.18
2024-12-05 05:00:00,Bengaluru,24.5,71,10.2,5.6,0.1
2024-12-05 05:00:00,Chennai,27.8,82,7.3,4.9,0.12
2024-12-05 05:00:00,Lucknow,22.1,41,9.1,25.0,0.11
2024-12-05 05:00:00,Mumbai,32.9,47,8.2,45.2,0.43
2024-12-05 05:00:00,Ahmedabad,26.0,38,8.8,22.6,0.35
2024-12-05 05:00:00,Kanpur,22.0,43,7.6,24.0,0.13
2024-12-05 05:00:00,Kolkata,26.0,55,4.0,122.9,0.54
2024-12-05 05:00:00,Delhi,18.6,40,8.1,41.7,0.13
2024-12-05 05:00:00,Hyderabad,23.9,85,8.5,6.5,0.15
2024-12-05 06:00:00,Lucknow,23.9,34,11.5,21.1,0.11
2024-12-05 06:00:00,Kolkata,27.3,45,5.5,95.2,0.48
2024-12-05 06:00:00,Chennai,28.6,79,7.7,4.8,0.12
2024-12-05 06:00:00,Hyderabad,25.6,76,7.6,6.1,0.16
2024-12-05 06:00:00,Kanpur,24.0,37,9.5,19.5,0.13
2024-12-05 06:00:00,Bengaluru,25.4,68,10.7,5.6,0.11
2024-12-05 06:00:00,Ahmedabad,28.1,35,8.7,23.0,0.36
2024-12-05 06:00:00,Mumbai,34.2,40,5.7,51.8,0.42
2024-12-05 06:00:00,Delhi,21.1,34,9.4,29.0,0.14
2024-12-05 06:00:00,Patna,23.5,56,8.5,30.3,0.17
2024-12-05 07:00:00,Kolkata,28.0,40,6.5,67.5,0.45
2024-12-05 07:00:00,Mumbai,34.2,39,5.6,67.5,0.43
2024-12-05 07:00:00,Lucknow,24.9,30,14.2,17.6,0.11
2024-12-05 07:00:00,Bengaluru,25.5,69,10.0,5.9,0.12
2024-12-05 07:00:00,Kanpur,25.1,30,12.3,17.6,0.13
2024-12-05 07:00:00,Delhi,22.8,28,10.9,19.3,0.14
2024-12-05 07:00:00,Hyderabad,26.0,75,6.3,6.6,0.17
2024-12-05 07:00:00,Patna,24.5,53,9.2,27.1,0.16
2024-12-05 07:00:00,Ahmedabad,29.6,34,7.5,26.5,0.37
2024-12-05 07:00:00,Chennai,29.0,75,8.7,4.8,0.11
2024-12-05 08:00:00,Kolkata,28.3,38,6.0,57.7,0.43
2024-12-05 08:00:00,Mumbai,33.2,48,9.8,76.1,0.44
2024-12-05 08:00:00,Delhi,23.5,25,12.1,17.5,0.14
2024-12-05 08:00:00,Hyderabad,27.2,69,7.6,7.0,0.17
2024-12-05 08:00:00,Chennai,28.4,77,10.0,4.8,0.13
2024-12-05 08:00:00,Ahmedabad,30.6,35,6.0,32.6,0.37
2024-12-05 08:00:00,Patna,25.1,49,10.2,24.1,0.16
2024-12-05 08:00:00,Bengaluru,26.0,69,9.2,4.7,0.14
2024-12-05 08:00:00,Lucknow,25.2,28,15.4,16.4,0.12
2024-12-05 08:00:00,Kanpur,25.4,30,13.8,17.5,0.13
2024-12-05 09:00:00,Patna,25.2,47,10.4,21.5,0.16
2024-12-05 09:00:00,Kolkata,28.4,38,5.5,52.0,0.39
2024-12-05 09:00:00,Bengaluru,26.1,66,10.7,5.3,0.12
2024-12-05 09:00:00,Mumbai,32.2,55,9.8,71.2,0.45
2024-12-05 09:00:00,Delhi,23.6,25,12.5,16.3,0.13
2024-12-05 09:00:00,Chennai,28.1,79,10.8,5.2,0.1
2024-12-05 09:00:00,Hyderabad,27.4,66,6.7,7.9,0.18
2024-12-05 09:00:00,Lucknow,25.1,27,15.9,16.0,0.12
2024-12-05 09:00:00,Ahmedabad,31.1,36,4.4,35.2,0.36
2024-12-05 09:00:00,Kanpur,25.3,30,14.5,17.5,0.14
2024-12-05 10:00:00,Ahmedabad,31.3,35,3.0,34.2,0.34
2024-12-05 10:00:00,Bengaluru,24.9,70,10.3,5.5,0.11
2024-12-05 10:00:00,Hyderabad,27.1,67,7.4,9.0,0.18
2024-12-05 10:00:00,Kolkata,27.8,47,3.2,52.4,0.36
2024-12-05 10:00:00,Patna,24.4,50,8.5,20.5,0.16
2024-12-05 10:00:00,Lucknow,24.5,30,15.5,16.4,0.12
2024-12-05 10:00:00,Delhi,23.1,26,12.7,15.8,0.13
2024-12-05 10:00:00,Chennai,27.9,80,11.2,5.2,0.1
2024-12-05 10:00:00,Mumbai,32.0,55,9.1,62.2,0.46
2024-12-05 10:00:00,Kanpur,24.8,32,14.5,17.7,0.14
2024-12-05 11:00:00,Chennai,27.1,84,11.5,5.4,0.1
2024-12-05 11:00:00,Lucknow,23.1,33,13.0,18.3,0.12
2024-12-05 11:00:00,Hyderabad,26.6,69,7.2,11.1,0.19
2024-12-05 11:00:00,Kolkata,26.0,57,3.5,67.3,0.34
2024-12-05 11:00:00,Ahmedabad,31.1,35,3.2,33.6,0.33
2024-12-05 11:00:00,Patna,21.4,64,5.9,23.6,0.16
2024-12-05 11:00:00,Delhi,22.4,28,11.8,16.8,0.12
2024-12-05 11:00:00,Kanpur,23.6,35,12.3,18.6,0.14
2024-12-05 11:00:00,Mumbai,31.4,56,9.6,56.1,0.47
2024-12-05 11:00:00,Bengaluru,25.0,70,11.1,5.4,0.11
2024-12-05 12:00:00,Lucknow,21.2,41,11.3,25.6,0.15
2024-12-05 12:00:00,Patna,19.3,67,6.3,38.2,0.23
2024-12-05 12:00:00,Kanpur,21.9,42,10.7,21.2,0.13
2024-12-05 12:00:00,Bengaluru,23.5,80,9.6,11.4,0.15
2024-12-05 12:00:00,Kolkata,24.3,56,5.2,103.6,0.36
2024-12-05 12:00:00,Mumbai,30.3,60,8.8,61.7,0.5
2024-12-05 12:00:00,Chennai,26.5,88,10.1,5.4,0.06
2024-12-05 12:00:00,Hyderabad,25.8,76,7.1,16.6,0.23
2024-12-05 12:00:00,Ahmedabad,30.5,35,5.7,27.2,0.21
2024-12-05 12:00:00,Delhi,20.7,32,6.9,25.8,0.12
2024-12-05 13:00:00,Ahmedabad,29.7,36,7.6,30.3,0.2
2024-12-05 13:00:00,Hyderabad,25.4,77,8.2,23.6,0.25
2024-12-05 13:00:00,Lucknow,21.0,45,11.4,28.1,0.14
2024-12-05 13:00:00,Bengaluru,22.7,79,9.4,15.7,0.15
2024-12-05 13:00:00,Chennai,26.9,89,5.8,6.3,0.06
2024-12-05 13:00:00,Kanpur,21.4,47,11.4,22.8,0.12
2024-12-05 13:00:00,Mumbai,29.0,74,7.8,59.8,0.5
2024-12-05 13:00:00,Patna,19.0,70,7.0,39.1,0.22
2024-12-05 13:00:00,Delhi,20.2,35,6.9,33.3,0.12
2024-12-05 13:00:00,Kolkata,22.7,59,5.3,128.1,0.35
2024-12-05 14:00:00,Hyderabad,24.8,80,6.2,27.6,0.28
2024-12-05 14:00:00,Kanpur,20.2,50,10.9,23.4,0.11
2024-12-05 14:00:00,Mumbai,28.5,77,7.9,59.6,0.51
2024-12-05 14:00:00,Ahmedabad,28.5,39,9.2,29.5,0.18
2024-12-05 14:00:00,Bengaluru,22.3,85,11.1,18.0,0.14
2024-12-05 14:00:00,Delhi,19.1,38,6.6,38.3,0.12
2024-12-05 14:00:00,Patna,18.4,72,7.4,40.0,0.22
2024-12-05 14:00:00,Chennai,26.5,90,5.0,7.2,0.06
2024-12-05 14:00:00,Lucknow,20.0,48,10.3,29.2,0.13
2024-12-05 14:00:00,Kolkata,21.5,66,4.1,151.8,0.36
2024-12-05 15:00:00,Ahmedabad,27.3,38,9.6,28.6,0.16
2024-12-05 15:00:00,Bengaluru,21.5,89,9.5,18.6,0.15
2024-12-05 15:00:00,Chennai,26.4,91,5.5,8.0,0.07
2024-12-05 15:00:00,Patna,17.9,73,8.3,40.4,0.22
2024-12-05 15:00:00,Delhi,18.2,39,6.3,42.5,0.13
2024-12-05 15:00:00,Kolkata,21.1,69,4.6,171.8,0.36
2024-12-05 15:00:00,Hyderabad,24.2,83,4.9,31.5,0.31
2024-12-05 15:00:00,Lucknow,18.8,51,9.9,28.8,0.13
2024-12-05 15:00:00,Mumbai,28.5,76,8.6,63.1,0.52
2024-12-05 15:00:00,Kanpur,19.0,54,10.3,23.3,0.1
2024-12-05 16:00:00,Mumbai,28.2,76,7.2,66.4,0.54
2024-12-05 16:00:00,Ahmedabad,26.7,34,8.4,28.3,0.15
2024-12-05 16:00:00,Kolkata,21.0,69,3.2,190.0,0.35
2024-12-05 16:00:00,Lucknow,17.6,55,9.7,27.6,0.13
2024-12-05 16:00:00,Bengaluru,20.9,92,8.8,19.2,0.16
2024-12-05 16:00:00,Kanpur,17.9,58,10.2,22.6,0.09
2024-12-05 16:00:00,Delhi,17.6,41,5.8,46.3,0.13
2024-12-05 16:00:00,Patna,17.3,73,8.1,41.1,0.21
2024-12-05 16:00:00,Chennai,26.0,93,5.7,8.9,0.07
2024-12-05 16:00:00,Hyderabad,24.1,84,6.2,33.9,0.32
2024-12-05 17:00:00,Kanpur,17.0,60,10.0,21.2,0.09
2024-12-05 17:00:00,Bengaluru,20.4,94,9.6,19.8,0.17
2024-12-05 17:00:00,Kolkata,20.6,71,2.3,202.1,0.35
2024-12-05 17:00:00,Delhi,16.9,43,5.6,48.4,0.14
2024-12-05 17:00:00,Chennai,25.5,94,4.2,9.8,0.08
2024-12-05 17:00:00,Patna,16.5,74,7.6,41.4,0.21
2024-12-05 17:00:00,Hyderabad,23.5,89,8.1,31.4,0.32
2024-12-05 17:00:00,Lucknow,16.7,58,9.5,25.8,0.14
2024-12-05 17:00:00,Ahmedabad,26.1,33,8.5,28.3,0.14
2024-12-05 17:00:00,Mumbai,28.1,75,7.4,64.0,0.55
2024-12-05 18:00:00,Chennai,25.4,95,4.4,9.8,0.08
2024-12-05 18:00:00,Hyderabad,22.5,93,7.0,28.6,0.33
2024-12-05 18:00:00,Ahmedabad,24.8,34,8.9,27.5,0.13
2024-12-05 18:00:00,Lucknow,15.9,60,9.5,23.9,0.14
2024-12-05 18:00:00,Kanpur,16.5,60,9.6,19.4,0.09
2024-12-05 18:00:00,Bengaluru,20.0,95,9.1,20.2,0.18
2024-12-05 18:00:00,Delhi,16.5,44,5.9,45.8,0.15
2024-12-05 18:00:00,Patna,16.1,72,8.2,41.1,0.19
2024-12-05 18:00:00,Kolkata,19.5,77,4.5,204.0,0.36
2024-12-05 18:00:00,Mumbai,27.8,72,6.1,59.6,0.54
2024-12-05 19:00:00,Chennai,25.0,97,4.6,9.5,0.09
2024-12-05 19:00:00,Kolkata,19.1,79,3.1,204.9,0.38
2024-12-05 19:00:00,Mumbai,27.3,73,5.1,50.9,0.51
2024-12-05 19:00:00,Hyderabad,22.0,95,4.6,26.4,0.34
2024-12-05 19:00:00,Ahmedabad,23.5,36,8.5,25.0,0.13
2024-12-05 19:00:00,Lucknow,15.2,61,9.7,23.1,0.15
2024-12-05 19:00:00,Delhi,16.1,44,6.0,41.6,0.14
2024-12-05 19:00:00,Patna,15.6,73,7.5,41.3,0.19
2024-12-05 19:00:00,Bengaluru,20.0,98,7.8,19.8,0.19
2024-12-05 19:00:00,Kanpur,15.8,61,10.1,18.6,0.09
2024-12-05 20:00:00,Ahmedabad,22.6,36,8.3,22.6,0.13
2024-12-05 20:00:00,Chennai,24.6,98,3.6,9.1,0.09
2024-12-05 20:00:00,Hyderabad,21.6,97,4.7,26.0,0.34
2024-12-05 20:00:00,Kanpur,15.1,62,10.2,18.7,0.1
2024-12-05 20:00:00,Lucknow,14.6,61,10.2,23.3,0.15
2024-12-05 20:00:00,Kolkata,18.1,85,4.1,202.1,0.42
2024-12-05 20:00:00,Delhi,15.3,46,5.5,39.7,0.14
2024-12-05 20:00:00,Patna,14.6,76,7.1,42.4,0.19
2024-12-05 20:00:00,Bengaluru,19.9,98,8.1,20.4,0.19
2024-12-05 20:00:00,Mumbai,26.9,74,4.9,42.4,0.47
2024-12-05 21:00:00,Kanpur,14.5,62,9.7,19.4,0.11
2024-12-05 21:00:00,Lucknow,14.2,62,9.8,24.4,0.15
2024-12-05 21:00:00,Chennai,24.5,98,4.6,8.5,0.11
2024-12-05 21:00:00,Ahmedabad,21.9,37,9.4,20.6,0.13
2024-12-05 21:00:00,Delhi,14.4,50,5.1,39.2,0.14
2024-12-05 21:00:00,Hyderabad,21.5,97,5.6,27.3,0.34
2024-12-05 21:00:00,Kolkata,17.5,87,3.5,194.6,0.45
2024-12-05 21:00:00,Bengaluru,19.9,97,6.9,16.0,0.19
2024-12-05 21:00:00,Mumbai,26.4,75,4.4,37.5,0.44
2024-12-05 21:00:00,Patna,14.0,79,6.8,43.5,0.19
2024-12-05 22:00:00,Bengaluru,19.6,98,5.4,16.0,0.17
2024-12-05 22:00:00,Lucknow,13.7,63,9.6,26.0,0.15
2024-12-05 22:00:00,Delhi,13.8,53,5.1,39.6,0.13
2024-12-05 22:00:00,Kolkata,16.9,86,3.5,169.0,0.47
2024-12-05 22:00:00,Chennai,24.5,97,6.0,8.0,0.1
2024-12-05 22:00:00,Mumbai,25.8,80,2.9,34.7,0.42
2024-12-05 22:00:00,Hyderabad,21.6,96,5.5,28.3,0.35
2024-12-05 22:00:00,Ahmedabad,21.4,37,10.1,19.1,0.13
2024-12-05 22:00:00,Kanpur,13.9,62,9.1,20.7,0.11
2024-12-05 22:00:00,Patna,13.3,82,6.5,44.8,0.2
2024-12-05 23:00:00,Kolkata,16.6,80,4.7,144.4,0.46
2024-12-05 23:00:00,Hyderabad,21.5,96,4.2,27.9,0.35
2024-12-05 23:00:00,Ahmedabad,20.8,39,10.3,18.0,0.12
2024-12-05 23:00:00,Lucknow,13.2,64,9.6,27.8,0.15
2024-12-05 23:00:00,Kanpur,13.4,63,9.0,22.3,0.11
2024-12-05 23:00:00,Bengaluru,19.5,99,4.1,15.8,0.16
2024-12-05 23:00:00,Chennai,24.4,98,5.7,7.7,0.11
2024-12-05 23:00:00,Mumbai,25.5,81,2.7,33.9,0.42
2024-12-05 23:00:00,Delhi,13.2,56,6.9,40.6,0.13
2024-12-05 23:00:00,Patna,12.9,84,6.8,46.1,0.21
2024-12-06 00:00:00,Chennai,24.1,100,6.8,7.6,0.1
2024-12-06 00:00:00,Ahmedabad,20.1,40,9.7,15.9,0.12
2024-12-06 00:00:00,Kolkata,16.4,76,5.6,126.2,0.54
2024-12-06 00:00:00,Lucknow,12.9,64,9.6,32.4,0.15
2024-12-06 00:00:00,Mumbai,25.2,82,3.3,38.2,0.51
2024-12-06 00:00:00,Hyderabad,21.6,96,3.7,22.0,0.35
2024-12-06 00:00:00,Bengaluru,19.5,98,4.8,14.4,0.17
2024-12-06 00:00:00,Patna,12.5,86,7.0,49.1,0.24
2024-12-06 00:00:00,Delhi,12.5,61,6.9,55.2,0.16
2024-12-06 00:00:00,Kanpur,13.0,64,8.8,26.5,0.12
2024-12-06 01:00:00,Chennai,25.2,98,3.1,8.1,0.1
2024-12-06 01:00:00,Ahmedabad,19.1,48,9.4,16.0,0.12
2024-12-06 01:00:00,Bengaluru,19.9,98,6.5,15.0,0.17
2024-12-06 01:00:00,Kolkata,17.0,78,5.9,129.0,0.55
2024-12-06 01:00:00,Patna,13.1,90,6.4,52.3,0.25
2024-12-06 01:00:00,Kanpur,12.6,68,8.9,30.0,0.12
2024-12-06 01:00:00,Hyderabad,22.5,91,6.2,18.3,0.37
2024-12-06 01:00:00,Lucknow,12.4,69,9.8,36.4,0.15
2024-12-06 01:00:00,Mumbai,25.6,82,2.8,36.8,0.52
2024-12-06 01:00:00,Delhi,11.3,73,6.5,58.8,0.17
2024-12-06 02:00:00,Ahmedabad,18.8,51,9.3,18.6,0.12
2024-12-06 02:00:00,Chennai,25.4,98,4.6,7.8,0.11
2024-12-06 02:00:00,Kanpur,12.9,66,9.0,33.2,0.13
2024-12-06 02:00:00,Hyderabad,22.8,88,5.8,16.8,0.38
2024-12-06 02:00:00,Patna,14.6,83,8.8,54.8,0.25
2024-12-06 02:00:00,Kolkata,18.5,77,7.1,119.2,0.54
2024-12-06 02:00:00,Bengaluru,20.1,95,6.6,16.1,0.16
2024-12-06 02:00:00,Mumbai,25.7,82,4.2,37.5,0.52
2024-12-06 02:00:00,Delhi,11.3,73,7.2,65.9,0.17
2024-12-06 02:00:00,Lucknow,12.8,67,9.9,40.5,0.15
2024-12-06 03:00:00,Mumbai,27.1,73,3.1,37.7,0.51
2024-12-06 03:00:00,Lucknow,14.8,59,7.6,41.2,0.16
2024-12-06 03:00:00,Hyderabad,24.0,81,5.3,13.6,0.37
2024-12-06 03:00:00,Patna,16.7,76,6.7,54.5,0.25
2024-12-06 03:00:00,Ahmedabad,19.8,50,7.8,21.2,0.12
2024-12-06 03:00:00,Bengaluru,21.5,86,8.5,15.1,0.13
2024-12-06 03:00:00,Delhi,13.1,64,8.5,68.0,0.17
2024-12-06 03:00:00,Chennai,26.2,92,4.0,7.2,0.11
2024-12-06 03:00:00,Kolkata,20.6,72,5.0,107.3,0.53
2024-12-06 03:00:00,Kanpur,15.0,58,7.1,32.0,0.13
2024-12-06 04:00:00,Lucknow,17.8,49,6.9,37.5,0.16
2024-12-06 04:00:00,Patna,19.2,65,7.0,50.2,0.25
2024-12-06 04:00:00,Bengaluru,23.1,77,7.7,11.8,0.12
2024-12-06 04:00:00,Delhi,16.1,52,6.0,65.4,0.18
2024-12-06 04:00:00,Kanpur,18.0,48,6.6,29.1,0.14
